"No.","Time","Source","Destination","Protocol","Length","Info"
"1753","2020-01-01 18:59:04.518049","192.168.159.13","192.168.159.131","TCP","54","5697  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1754","2020-01-01 18:59:05.997297","192.168.159.14","192.168.159.131","TCP","54","5689  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1755","2020-01-01 18:59:05.997676","192.168.159.131","192.168.159.14","TCP","54","80  >  5689 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1756","2020-01-01 18:59:05.997809","192.168.159.14","192.168.159.131","TCP","54","5689  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1757","2020-01-01 18:59:05.997914","192.168.159.14","192.168.159.131","TCP","66","5699  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1758","2020-01-01 18:59:05.998204","192.168.159.131","192.168.159.14","TCP","66","80  >  5699 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1759","2020-01-01 18:59:05.998358","192.168.159.14","192.168.159.131","TCP","54","5699  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1760","2020-01-01 18:59:06.054753","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1761","2020-01-01 18:59:06.055093","192.168.159.131","192.168.159.14","TCP","54","80  >  5699 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1762","2020-01-01 18:59:06.055525","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1763","2020-01-01 18:59:06.095995","192.168.159.14","192.168.159.131","TCP","54","5699  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1764","2020-01-01 18:59:10.398463","192.168.159.12","192.168.159.131","TCP","54","5691  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1765","2020-01-01 18:59:10.398750","192.168.159.131","192.168.159.12","TCP","54","80  >  5691 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1766","2020-01-01 18:59:10.398823","192.168.159.12","192.168.159.131","TCP","66","5701  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1767","2020-01-01 18:59:10.398852","192.168.159.12","192.168.159.131","TCP","54","5691  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1768","2020-01-01 18:59:10.398979","192.168.159.131","192.168.159.12","TCP","66","80  >  5701 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1769","2020-01-01 18:59:10.399131","192.168.159.12","192.168.159.131","TCP","54","5701  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1770","2020-01-01 18:59:10.453370","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1771","2020-01-01 18:59:10.453631","192.168.159.131","192.168.159.12","TCP","54","80  >  5701 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1772","2020-01-01 18:59:10.453938","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1773","2020-01-01 18:59:10.494773","192.168.159.12","192.168.159.131","TCP","54","5701  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1774","2020-01-01 18:59:12.080738","192.168.159.10","192.168.159.131","TCP","54","5693  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1775","2020-01-01 18:59:12.081333","192.168.159.131","192.168.159.10","TCP","54","80  >  5693 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1776","2020-01-01 18:59:12.081354","192.168.159.10","192.168.159.131","TCP","66","5703  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1777","2020-01-01 18:59:12.081459","192.168.159.10","192.168.159.131","TCP","54","5693  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1778","2020-01-01 18:59:12.081633","192.168.159.131","192.168.159.10","TCP","66","80  >  5703 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1779","2020-01-01 18:59:12.081805","192.168.159.10","192.168.159.131","TCP","54","5703  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1780","2020-01-01 18:59:12.138390","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1781","2020-01-01 18:59:12.138685","192.168.159.131","192.168.159.10","TCP","54","80  >  5703 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1782","2020-01-01 18:59:12.139311","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1783","2020-01-01 18:59:12.180965","192.168.159.10","192.168.159.131","TCP","54","5703  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1784","2020-01-01 18:59:13.300118","192.168.159.11","192.168.159.131","TCP","54","5695  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1785","2020-01-01 18:59:13.300765","192.168.159.131","192.168.159.11","TCP","54","80  >  5695 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1786","2020-01-01 18:59:13.300783","192.168.159.11","192.168.159.131","TCP","66","5705  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1787","2020-01-01 18:59:13.300894","192.168.159.11","192.168.159.131","TCP","54","5695  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1788","2020-01-01 18:59:13.301074","192.168.159.131","192.168.159.11","TCP","66","80  >  5705 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1789","2020-01-01 18:59:13.301247","192.168.159.11","192.168.159.131","TCP","54","5705  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1790","2020-01-01 18:59:13.352408","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1791","2020-01-01 18:59:13.352552","192.168.159.131","192.168.159.11","TCP","54","80  >  5705 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1792","2020-01-01 18:59:13.352720","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1793","2020-01-01 18:59:13.393326","192.168.159.11","192.168.159.131","TCP","54","5705  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1794","2020-01-01 18:59:14.584096","192.168.159.13","192.168.159.131","TCP","54","5697  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1795","2020-01-01 18:59:14.584189","192.168.159.131","192.168.159.13","TCP","54","80  >  5697 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1796","2020-01-01 18:59:14.584234","192.168.159.13","192.168.159.131","TCP","54","5697  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1797","2020-01-01 18:59:14.584305","192.168.159.13","192.168.159.131","TCP","66","5707  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1798","2020-01-01 18:59:14.584371","192.168.159.131","192.168.159.13","TCP","66","80  >  5707 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1799","2020-01-01 18:59:14.584447","192.168.159.13","192.168.159.131","TCP","54","5707  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1800","2020-01-01 18:59:14.636586","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1801","2020-01-01 18:59:14.636720","192.168.159.131","192.168.159.13","TCP","54","80  >  5707 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1802","2020-01-01 18:59:14.636938","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1803","2020-01-01 18:59:14.677080","192.168.159.13","192.168.159.131","TCP","54","5707  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1804","2020-01-01 18:59:16.160766","192.168.159.14","192.168.159.131","TCP","54","5699  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1805","2020-01-01 18:59:16.161003","192.168.159.131","192.168.159.14","TCP","54","80  >  5699 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1806","2020-01-01 18:59:16.161034","192.168.159.14","192.168.159.131","TCP","66","5709  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1807","2020-01-01 18:59:16.161060","192.168.159.14","192.168.159.131","TCP","54","5699  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1808","2020-01-01 18:59:16.161123","192.168.159.131","192.168.159.14","TCP","66","80  >  5709 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1809","2020-01-01 18:59:16.161199","192.168.159.14","192.168.159.131","TCP","54","5709  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1810","2020-01-01 18:59:16.216683","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1811","2020-01-01 18:59:16.217144","192.168.159.131","192.168.159.14","TCP","54","80  >  5709 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1812","2020-01-01 18:59:16.217615","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1813","2020-01-01 18:59:16.258231","192.168.159.14","192.168.159.131","TCP","54","5709  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1814","2020-01-01 18:59:20.564219","192.168.159.12","192.168.159.131","TCP","54","5701  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1815","2020-01-01 18:59:20.564549","192.168.159.131","192.168.159.12","TCP","54","80  >  5701 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1816","2020-01-01 18:59:20.564678","192.168.159.12","192.168.159.131","TCP","54","5701  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1817","2020-01-01 18:59:20.564766","192.168.159.12","192.168.159.131","TCP","66","5711  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1818","2020-01-01 18:59:20.564896","192.168.159.131","192.168.159.12","TCP","66","80  >  5711 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1819","2020-01-01 18:59:20.565040","192.168.159.12","192.168.159.131","TCP","54","5711  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1820","2020-01-01 18:59:20.620543","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1821","2020-01-01 18:59:20.620907","192.168.159.131","192.168.159.12","TCP","54","80  >  5711 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1822","2020-01-01 18:59:20.621283","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1823","2020-01-01 18:59:20.663398","192.168.159.12","192.168.159.131","TCP","54","5711  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1824","2020-01-01 18:59:22.250706","192.168.159.10","192.168.159.131","TCP","54","5703  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1825","2020-01-01 18:59:22.251036","192.168.159.131","192.168.159.10","TCP","54","80  >  5703 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1826","2020-01-01 18:59:22.251158","192.168.159.10","192.168.159.131","TCP","54","5703  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1827","2020-01-01 18:59:22.251222","192.168.159.10","192.168.159.131","TCP","66","5713  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1828","2020-01-01 18:59:22.251346","192.168.159.131","192.168.159.10","TCP","66","80  >  5713 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1829","2020-01-01 18:59:22.251498","192.168.159.10","192.168.159.131","TCP","54","5713  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1830","2020-01-01 18:59:22.307137","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1831","2020-01-01 18:59:22.307365","192.168.159.131","192.168.159.10","TCP","54","80  >  5713 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1832","2020-01-01 18:59:22.307726","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1833","2020-01-01 18:59:22.350880","192.168.159.10","192.168.159.131","TCP","54","5713  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1834","2020-01-01 18:59:23.467355","192.168.159.11","192.168.159.131","TCP","54","5705  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1835","2020-01-01 18:59:23.467659","192.168.159.131","192.168.159.11","TCP","54","80  >  5705 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1836","2020-01-01 18:59:23.467764","192.168.159.11","192.168.159.131","TCP","54","5705  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1837","2020-01-01 18:59:23.467837","192.168.159.11","192.168.159.131","TCP","66","5715  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1838","2020-01-01 18:59:23.467932","192.168.159.131","192.168.159.11","TCP","66","80  >  5715 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1839","2020-01-01 18:59:23.468073","192.168.159.11","192.168.159.131","TCP","54","5715  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1840","2020-01-01 18:59:23.523950","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1841","2020-01-01 18:59:23.524330","192.168.159.131","192.168.159.11","TCP","54","80  >  5715 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1842","2020-01-01 18:59:23.524885","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1843","2020-01-01 18:59:23.565180","192.168.159.11","192.168.159.131","TCP","54","5715  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1844","2020-01-01 18:59:24.754684","192.168.159.13","192.168.159.131","TCP","54","5707  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1845","2020-01-01 18:59:24.754913","192.168.159.13","192.168.159.131","TCP","66","5717  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1846","2020-01-01 18:59:24.754963","192.168.159.131","192.168.159.13","TCP","54","80  >  5707 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1847","2020-01-01 18:59:24.755026","192.168.159.13","192.168.159.131","TCP","54","5707  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1848","2020-01-01 18:59:24.755121","192.168.159.131","192.168.159.13","TCP","66","80  >  5717 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1849","2020-01-01 18:59:24.755228","192.168.159.13","192.168.159.131","TCP","54","5717  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1850","2020-01-01 18:59:24.808310","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1851","2020-01-01 18:59:24.808436","192.168.159.131","192.168.159.13","TCP","54","80  >  5717 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1852","2020-01-01 18:59:24.808690","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1853","2020-01-01 18:59:24.848306","192.168.159.13","192.168.159.131","TCP","54","5717  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1854","2020-01-01 18:59:26.330875","192.168.159.14","192.168.159.131","TCP","54","5709  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1855","2020-01-01 18:59:26.331202","192.168.159.131","192.168.159.14","TCP","54","80  >  5709 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1856","2020-01-01 18:59:26.331321","192.168.159.14","192.168.159.131","TCP","54","5709  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1857","2020-01-01 18:59:26.331392","192.168.159.14","192.168.159.131","TCP","66","5719  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1858","2020-01-01 18:59:26.331530","192.168.159.131","192.168.159.14","TCP","66","80  >  5719 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1859","2020-01-01 18:59:26.331685","192.168.159.14","192.168.159.131","TCP","54","5719  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1860","2020-01-01 18:59:26.387474","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1861","2020-01-01 18:59:26.387713","192.168.159.131","192.168.159.14","TCP","54","80  >  5719 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1862","2020-01-01 18:59:26.388132","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1863","2020-01-01 18:59:26.428593","192.168.159.14","192.168.159.131","TCP","54","5719  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1864","2020-01-01 18:59:30.735580","192.168.159.12","192.168.159.131","TCP","54","5711  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1865","2020-01-01 18:59:30.736032","192.168.159.131","192.168.159.12","TCP","54","80  >  5711 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1866","2020-01-01 18:59:30.736062","192.168.159.12","192.168.159.131","TCP","66","5721  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1867","2020-01-01 18:59:30.736134","192.168.159.12","192.168.159.131","TCP","54","5711  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1868","2020-01-01 18:59:30.736255","192.168.159.131","192.168.159.12","TCP","66","80  >  5721 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1869","2020-01-01 18:59:30.736391","192.168.159.12","192.168.159.131","TCP","54","5721  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1870","2020-01-01 18:59:30.791612","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1871","2020-01-01 18:59:30.791886","192.168.159.131","192.168.159.12","TCP","54","80  >  5721 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1872","2020-01-01 18:59:30.792265","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1873","2020-01-01 18:59:30.834767","192.168.159.12","192.168.159.131","TCP","54","5721  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1874","2020-01-01 18:59:32.421845","192.168.159.10","192.168.159.131","TCP","54","5713  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1875","2020-01-01 18:59:32.422034","192.168.159.131","192.168.159.10","TCP","54","80  >  5713 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1876","2020-01-01 18:59:32.422076","192.168.159.10","192.168.159.131","TCP","54","5713  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1877","2020-01-01 18:59:32.422118","192.168.159.10","192.168.159.131","TCP","66","5723  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1878","2020-01-01 18:59:32.422161","192.168.159.131","192.168.159.10","TCP","66","80  >  5723 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1879","2020-01-01 18:59:32.422225","192.168.159.10","192.168.159.131","TCP","54","5723  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1880","2020-01-01 18:59:32.477471","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1881","2020-01-01 18:59:32.477871","192.168.159.131","192.168.159.10","TCP","54","80  >  5723 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1882","2020-01-01 18:59:32.478282","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1883","2020-01-01 18:59:32.519299","192.168.159.10","192.168.159.131","TCP","54","5723  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1884","2020-01-01 18:59:33.636386","192.168.159.11","192.168.159.131","TCP","54","5715  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1885","2020-01-01 18:59:33.636792","192.168.159.131","192.168.159.11","TCP","54","80  >  5715 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1886","2020-01-01 18:59:33.636922","192.168.159.11","192.168.159.131","TCP","54","5715  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1887","2020-01-01 18:59:33.637016","192.168.159.11","192.168.159.131","TCP","66","5725  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1888","2020-01-01 18:59:33.637337","192.168.159.131","192.168.159.11","TCP","66","80  >  5725 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1889","2020-01-01 18:59:33.637511","192.168.159.11","192.168.159.131","TCP","54","5725  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1890","2020-01-01 18:59:33.693561","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1891","2020-01-01 18:59:33.693679","192.168.159.131","192.168.159.11","TCP","54","80  >  5725 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1892","2020-01-01 18:59:33.693984","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1893","2020-01-01 18:59:33.733702","192.168.159.11","192.168.159.131","TCP","54","5725  >  80 [ACK] Seq=135 Ack=914 Win=1051136 Len=0"
"1894","2020-01-01 18:59:34.920187","192.168.159.13","192.168.159.131","TCP","54","5717  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1895","2020-01-01 18:59:34.920378","192.168.159.131","192.168.159.13","TCP","54","80  >  5717 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1896","2020-01-01 18:59:34.920437","192.168.159.13","192.168.159.131","TCP","54","5717  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1897","2020-01-01 18:59:34.920448","192.168.159.13","192.168.159.131","TCP","66","5730  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1898","2020-01-01 18:59:34.920520","192.168.159.131","192.168.159.13","TCP","66","80  >  5730 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1899","2020-01-01 18:59:34.920598","192.168.159.13","192.168.159.131","TCP","54","5730  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1900","2020-01-01 18:59:34.975577","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1901","2020-01-01 18:59:34.976043","192.168.159.131","192.168.159.13","TCP","54","80  >  5730 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1902","2020-01-01 18:59:34.976425","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"1903","2020-01-01 18:59:35.017638","192.168.159.13","192.168.159.131","TCP","54","5730  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1904","2020-01-01 18:59:36.501305","192.168.159.14","192.168.159.131","TCP","54","5719  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"1905","2020-01-01 18:59:36.501782","192.168.159.131","192.168.159.14","TCP","54","80  >  5719 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"1906","2020-01-01 18:59:36.501815","192.168.159.14","192.168.159.131","TCP","66","5732  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1907","2020-01-01 18:59:36.501888","192.168.159.14","192.168.159.131","TCP","54","5719  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"1908","2020-01-01 18:59:36.502020","192.168.159.131","192.168.159.14","TCP","66","80  >  5732 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"1909","2020-01-01 18:59:36.502165","192.168.159.14","192.168.159.131","TCP","54","5732  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"1910","2020-01-01 18:59:36.557376","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"1911","2020-01-01 18:59:36.557748","192.168.159.131","192.168.159.14","TCP","54","80  >  5732 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"1912","2020-01-01 18:59:36.558126","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
